name,year,selling_price,seller_type,transmission,owner,km_driven,fuel,mileage,engine,max_power,seats
Mahindra Bolero 2011-2019 SLX,2014,465000.0,Individual,Manual,Second Owner,80000.0,Diesel,15.96,2523.0,62.1,7.0
Maruti Swift VDI,2012,325000.0,Individual,Manual,Second Owner,80000.0,Diesel,22.9,1248.0,74.0,5.0
Maruti Alto LXi,2008,150000.0,Individual,Manual,Second Owner,70000.0,Petrol,19.7,796.0,46.3,5.0
Hyundai EON Era Plus,2014,250000.0,Individual,Manual,First Owner,2350.0,Petrol,21.1,814.0,55.2,5.0
Maruti Alto LXi,2011,175000.0,Individual,Manual,First Owner,50000.0,Petrol,19.7,796.0,46.3,5.0
Maruti Alto LXi,2010,175000.0,Individual,Manual,First Owner,58000.0,Petrol,19.7,796.0,46.3,5.0
Honda City 2017-2020 VTEC,2006,150000.0,Individual,Manual,Second Owner,80000.0,Petrol,16.9,1497.0,100.0,5.0
Mahindra Bolero Power Plus SLX,2018,797000.0,Individual,Manual,First Owner,60000.0,Diesel,16.5,1493.0,70.0,7.0
Hyundai Elite i20 Asta Option BSIV,2019,800000.0,Individual,Manual,First Owner,35000.0,Petrol,18.6,1197.0,81.86,5.0
Mahindra Bolero 2011-2019 SLX,2019,750000.0,Individual,Manual,First Owner,59872.0,Diesel,15.96,2523.0,62.1,7.0
Mahindra Scorpio M2DI,2011,400000.0,Individual,Manual,Second Owner,140000.0,Diesel,13.5,2179.0,115.0,5.0
Maruti Alto LX,2012,160000.0,Individual,Manual,First Owner,110000.0,Petrol,19.7,796.0,46.3,5.0
Mahindra Bolero 2011-2019 SLX 2WD BSIII,2016,700000.0,Individual,Manual,First Owner,91182.0,Diesel,15.96,2523.0,62.1,7.0
Maruti Alto LXi,2010,160000.0,Individual,Manual,Third Owner,60000.0,Petrol,19.7,796.0,46.3,5.0
Hyundai i20 Asta 1.4 CRDi,2012,400000.0,Individual,Manual,First Owner,100000.0,Diesel,21.27,1396.0,88.76,5.0
Toyota Etios Liva GD,2013,451000.0,Individual,Manual,First Owner,120000.0,Diesel,23.59,1364.0,67.06,5.0
Maruti 800 Std BSIII,2002,40000.0,Individual,Manual,First Owner,80000.0,Petrol,16.1,796.0,37.0,4.0
Tata Manza Aura (ABS) Quadrajet BS IV,2012,300000.0,Individual,Manual,Third Owner,70000.0,Diesel,21.12,1248.0,88.8,5.0
Maruti Celerio ZXI Optional,2017,421000.0,Individual,Manual,Second Owner,59500.0,Petrol,23.1,998.0,67.04,5.0
Maruti Omni CNG,2000,80000.0,Individual,Manual,Second Owner,100000.0,Cng,10.9,796.0,,8.0
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,950000.0,Individual,Manual,First Owner,45000.0,Diesel,24.3,1248.0,88.5,5.0
Hyundai i20 1.4 CRDi Asta,2011,395000.0,Individual,Manual,Second Owner,75500.0,Diesel,23.0,1396.0,90.0,5.0
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,950000.0,Individual,Manual,Second Owner,46000.0,Diesel,24.3,1248.0,88.5,5.0
Maruti Alto 800 LXI,2013,270000.0,Individual,Manual,First Owner,60000.0,Petrol,22.74,796.0,47.3,5.0
Hyundai i20 1.4 Asta (AT),2009,360000.0,Individual,Automatic,Second Owner,60000.0,Petrol,15.0,1396.0,100.0,5.0
Maruti Swift Ldi BSIII,2008,235000.0,Individual,Manual,First Owner,152500.0,Diesel,17.8,1248.0,75.0,5.0
Mercedes-Benz E-Class E250 CDI Avantgrade,2014,1850000.0,Individual,Automatic,Second Owner,60000.0,Diesel,13.0,2143.0,201.1,5.0
Jeep Compass 2.0 Limited Option,2017,1650000.0,Dealer,Manual,First Owner,69123.0,Diesel,17.1,1956.0,170.0,5.0
Honda Brio V MT,2012,376000.0,Individual,Manual,First Owner,26000.0,Petrol,19.4,1198.0,86.8,5.0
Ford Ecosport 1.5 DV5 MT Titanium Optional,2017,875000.0,Dealer,Manual,First Owner,77524.0,Diesel,22.7,1498.0,89.84,5.0
Hyundai i20 Sportz 1.2,2014,459999.0,Dealer,Manual,Second Owner,40523.0,Petrol,18.5,1197.0,82.85,5.0
Maruti Swift VDI,2018,755000.0,Dealer,Manual,First Owner,39000.0,Diesel,28.4,1248.0,74.0,5.0
Audi A6 35 TFSI Matrix,2019,6223000.0,Dealer,Automatic,Test Drive Car,7800.0,Petrol,15.26,1798.0,187.74,5.0
Audi A6 35 TFSI Matrix,2019,5923000.0,Dealer,Automatic,Test Drive Car,11500.0,Petrol,15.26,1798.0,187.74,5.0
Audi A6 35 TFSI Matrix,2019,6523000.0,Dealer,Automatic,Test Drive Car,23600.0,Petrol,15.26,1798.0,187.74,5.0
Toyota Fortuner 3.0 Diesel,2010,1050000.0,Individual,Manual,Second Owner,220000.0,Diesel,11.5,2982.0,171.0,7.0
Toyota Qualis GS C1,2004,215000.0,Individual,Manual,Second Owner,218000.0,Diesel,,,,
Mahindra XUV500 W8 4WD,2015,1050000.0,Individual,Manual,Second Owner,120000.0,Diesel,15.1,2179.0,140.0,7.0
Maruti Baleno Alpha Automatic,2018,800000.0,Individual,Automatic,First Owner,25000.0,Petrol,21.4,1197.0,83.1,5.0
Maruti Swift VDI BSIV,2015,600000.0,Individual,Manual,Second Owner,31000.0,Diesel,25.2,1248.0,74.0,5.0
Maruti Baleno Sigma 1.2,2017,530000.0,Individual,Manual,First Owner,42000.0,Petrol,21.4,1197.0,83.1,5.0
Maruti Swift Dzire VXI,2015,450000.0,Individual,Manual,First Owner,80000.0,Petrol,20.85,1197.0,83.14,5.0
Maruti Alto K10 2010-2014 VXI,2011,235000.0,Individual,Manual,First Owner,60000.0,Petrol,20.92,998.0,67.1,5.0
Maruti Swift Dzire ZDI,2013,550000.0,Individual,Manual,First Owner,240000.0,Diesel,23.4,1248.0,74.0,5.0
Skoda Rapid 1.6 MPI AT Elegance,2013,395000.0,Individual,Automatic,Second Owner,35000.0,Petrol,14.3,1598.0,103.5,5.0
Tata Sumo CX 9 Seater,2008,150000.0,Individual,Manual,First Owner,120000.0,Diesel,12.2,1948.0,68.0,9.0
Volkswagen Vento 1.5 TDI Comfortline,2015,515000.0,Individual,Manual,Second Owner,120000.0,Diesel,20.34,1498.0,103.2,5.0
Ambassador Grand 1500 DSZ BSIII,2008,122000.0,Individual,Manual,Second Owner,60000.0,Diesel,12.8,1995.0,52.0,5.0
Hyundai i10 Magna 1.1L,2009,160000.0,Individual,Manual,Third Owner,35000.0,Petrol,19.81,1086.0,68.05,5.0
Maruti Alto LX,2007,110000.0,Individual,Manual,Second Owner,120000.0,Petrol,19.7,796.0,46.3,5.0
Maruti Swift LDI BSIV,2014,360000.0,Individual,Manual,First Owner,70000.0,Diesel,25.2,1248.0,74.0,5.0
Maruti Swift VDI BSIV,2009,210000.0,Individual,Manual,First Owner,110000.0,Diesel,,,,
Hyundai Verna Transform SX VGT CRDi,2011,260000.0,Individual,Manual,Third Owner,90000.0,Diesel,16.2,1493.0,110.0,5.0
Maruti Alto LXi,2007,128000.0,Individual,Manual,Second Owner,60000.0,Petrol,19.7,796.0,46.3,5.0
Hyundai Verna 1.6 CRDi S,2015,600000.0,Individual,Manual,Second Owner,80000.0,Diesel,23.9,1582.0,126.2,5.0
Toyota Fortuner 3.0 Diesel,2010,800000.0,Individual,Manual,Second Owner,151000.0,Diesel,11.5,2982.0,171.0,7.0
Maruti Swift Dzire VDI,2019,675000.0,Individual,Manual,First Owner,25000.0,Diesel,28.4,1248.0,74.02,5.0
Maruti SX4 Zxi BSIII,2010,300000.0,Individual,Manual,First Owner,50000.0,Petrol,15.0,1586.0,104.68,5.0
Maruti 800 AC,2009,125000.0,Individual,Manual,First Owner,80000.0,Petrol,16.1,796.0,37.0,4.0
Hyundai Grand i10 Asta Option,2017,550000.0,Individual,Manual,First Owner,25000.0,Petrol,18.9,1197.0,82.0,5.0
Maruti Alto LXi,2007,150000.0,Individual,Manual,Third Owner,80000.0,Petrol,19.7,796.0,46.3,5.0
Mahindra Scorpio Intelli Hybrid S6 Plus,2017,891000.0,Individual,Manual,First Owner,80000.0,Diesel,15.4,2179.0,120.0,7.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,1050000.0,Individual,Manual,First Owner,70000.0,Diesel,12.99,2494.0,100.6,7.0
Maruti Baleno RS 1.0 Petrol,2018,750000.0,Individual,Manual,First Owner,15000.0,Petrol,21.1,998.0,100.5,5.0
Hyundai i20 Magna Optional 1.2,2012,380000.0,Individual,Manual,First Owner,27500.0,Petrol,18.5,1197.0,82.9,5.0
Toyota Innova 2.5 VX (Diesel) 8 Seater,2013,800000.0,Individual,Manual,Second Owner,110000.0,Diesel,12.99,2494.0,100.6,8.0
Mahindra Logan Petrol 1.4 GLE,2010,200000.0,Individual,Manual,First Owner,120000.0,Petrol,15.7,1390.0,75.0,5.0
Maruti Ciaz VDi Option SHVS,2016,700000.0,Individual,Manual,First Owner,70000.0,Diesel,28.09,1248.0,88.5,5.0
Toyota Qualis FS B3,2002,229999.0,Individual,Manual,First Owner,290000.0,Diesel,13.1,2446.0,75.0,10.0
Honda Accord 2.4 MT,2010,300000.0,Individual,Manual,Second Owner,74000.0,Petrol,12.8,2354.0,177.6,5.0
Honda Mobilio S i DTEC,2015,670000.0,Individual,Manual,First Owner,120000.0,Diesel,24.2,1498.0,98.6,7.0
Honda City 2017-2020 GXi,2007,210000.0,Individual,Manual,First Owner,140000.0,Petrol,17.7,1497.0,78.0,5.0
Maruti Ignis 1.2 Delta BSIV,2017,370000.0,Individual,Manual,First Owner,40000.0,Petrol,20.89,1197.0,81.8,5.0
Maruti Baleno Delta Automatic,2019,600000.0,Individual,Automatic,First Owner,20000.0,Petrol,21.4,1197.0,83.1,5.0
Maruti Vitara Brezza VDi,2020,810000.0,Individual,Manual,First Owner,15000.0,Diesel,24.3,1248.0,88.5,5.0
Fiat Palio 1.2,2006,80000.0,Individual,Manual,First Owner,35000.0,Petrol,,,,
Tata Tiago 1.2 Revotron XE,2019,346000.0,Individual,Manual,First Owner,16000.0,Petrol,23.84,1199.0,84.0,5.0
Honda City 1.3 EXI,2005,55000.0,Individual,Manual,First Owner,130000.0,Petrol,13.0,1343.0,90.0,5.0
Tata Safari DICOR 2.2 EX 4x2,2012,250000.0,Individual,Manual,Second Owner,118000.0,Diesel,13.93,2179.0,138.03,7.0
Maruti Swift ZXI BSIII,2006,120000.0,Individual,Manual,Second Owner,44000.0,Petrol,16.1,1298.0,88.2,5.0
Maruti Ertiga ZDI,2013,600000.0,Individual,Manual,Second Owner,50000.0,Diesel,20.77,1248.0,88.8,7.0
Maruti Eeco 5 Seater AC BSIV,2016,330000.0,Individual,Manual,First Owner,60000.0,Petrol,15.37,1196.0,73.0,5.0
Hyundai i20 Sportz Option 1.2,2014,400000.0,Individual,Manual,Second Owner,147000.0,Petrol,18.6,1197.0,81.83,5.0
Tata Indica V2 DLS TC,2004,100000.0,Individual,Manual,Second Owner,40000.0,Diesel,16.8,1405.0,62.0,5.0
Maruti Swift Dzire VXI,2014,450000.0,Individual,Manual,Third Owner,100000.0,Petrol,19.1,1197.0,85.8,5.0
Maruti Ertiga SHVS ZDI Plus,2017,800000.0,Individual,Manual,First Owner,55000.0,Diesel,24.52,1248.0,88.5,7.0
Maruti Celerio ZDi,2015,340000.0,Individual,Manual,Second Owner,40000.0,Diesel,27.62,793.0,47.0,5.0
Maruti Ritz VDi,2010,225000.0,Individual,Manual,Third Owner,64000.0,Diesel,21.1,1248.0,73.9,5.0
Maruti Zen LXI,2002,55000.0,Individual,Manual,Second Owner,100000.0,Petrol,17.3,993.0,60.0,5.0
Maruti Ertiga SHVS ZDI Plus,2016,900000.0,Individual,Manual,First Owner,50000.0,Diesel,24.52,1248.0,88.5,7.0
Volvo S60 D4 SUMMUM,2014,2500000.0,Individual,Automatic,First Owner,30000.0,Diesel,9.0,1984.0,181.0,5.0
Maruti Wagon R VXI Plus,2018,465000.0,Individual,Manual,First Owner,30000.0,Petrol,20.51,998.0,67.04,5.0
Maruti Zen LXI,2004,70000.0,Individual,Manual,First Owner,150000.0,Petrol,17.3,993.0,60.0,5.0
Tata Zest Revotron 1.2 XT,2016,400000.0,Individual,Manual,First Owner,24177.0,Petrol,17.57,1193.0,88.7,5.0
Tata Indigo LX,2012,185000.0,Individual,Manual,First Owner,80000.0,Diesel,16.1,1405.0,70.0,5.0
Maruti Wagon R LXI,2006,140000.0,Individual,Manual,Second Owner,150000.0,Petrol,18.9,998.0,67.1,5.0
Renault Lodgy 85PS RxE 7 Seater,2015,415000.0,Individual,Manual,Second Owner,120000.0,Diesel,21.04,1461.0,83.8,7.0
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012,532000.0,Individual,Manual,First Owner,121779.0,Diesel,12.05,2179.0,120.0,8.0
Maruti Baleno Delta 1.3,2017,600000.0,Individual,Manual,First Owner,56000.0,Diesel,27.39,1248.0,74.0,5.0
Maruti SX4 Vxi BSIII,2008,150000.0,Individual,Manual,Fourth & Above Owner,100000.0,Petrol,15.0,1586.0,104.68,5.0
Maruti Swift LXI Option,2018,459999.0,Individual,Manual,First Owner,12000.0,Petrol,20.4,1197.0,81.8,5.0
Maruti Vitara Brezza ZDi,2017,800000.0,Individual,Manual,First Owner,15381.0,Diesel,24.3,1248.0,88.5,5.0
Mahindra Bolero SLX 4WD BSIII,2011,310000.0,Individual,Manual,First Owner,5000.0,Diesel,13.6,2523.0,63.0,7.0
Nissan Terrano XV Premium 110 PS,2014,475000.0,Individual,Manual,First Owner,40000.0,Diesel,19.01,1461.0,108.5,5.0
Maruti Wagon R LXI CNG,2016,310000.0,Individual,Manual,Second Owner,35000.0,Cng,26.6,998.0,58.16,5.0
Maruti Alto K10 LXI,2018,350000.0,Individual,Manual,First Owner,10000.0,Petrol,23.95,998.0,67.05,5.0
Mahindra XUV500 W10 AWD,2019,1800000.0,Individual,Manual,First Owner,10000.0,Diesel,16.0,2179.0,140.0,7.0
Maruti Swift AMT ZXI BSIV,2018,640000.0,Individual,Automatic,First Owner,25000.0,Petrol,22.0,1197.0,81.8,5.0
Maruti Wagon R AMT VXI,2017,350000.0,Individual,Automatic,First Owner,50000.0,Petrol,20.51,998.0,67.0,5.0
Tata Nexon 1.2 Revotron XE,2018,600000.0,Individual,Manual,First Owner,30000.0,Petrol,17.0,1198.0,108.5,5.0
Hyundai Verna 1.6 CRDi SX,2015,575000.0,Individual,Manual,First Owner,23000.0,Diesel,23.9,1582.0,126.2,5.0
Mahindra Thar CRDe ABS,2019,974000.0,Individual,Manual,First Owner,15000.0,Diesel,16.55,2498.0,105.0,6.0
Maruti Wagon R AMT VXI,2018,445000.0,Individual,Automatic,Second Owner,5000.0,Petrol,20.51,998.0,67.0,5.0
Maruti Ertiga VDI,2015,580000.0,Individual,Manual,Second Owner,15000.0,Diesel,20.77,1248.0,88.76,7.0
Hyundai Creta 1.4 EX Diesel,2020,1050000.0,Individual,Manual,First Owner,20000.0,Diesel,22.1,1396.0,88.7,5.0
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,600000.0,Individual,Manual,First Owner,50000.0,Diesel,22.77,1498.0,98.59,5.0
Ford Figo 1.2P Ambiente MT,2017,370000.0,Individual,Manual,Second Owner,40000.0,Petrol,18.16,1196.0,86.8,5.0
Maruti Zen Estilo 1.1 VXI BSIII,2007,150000.0,Individual,Manual,Third Owner,70000.0,Petrol,18.2,1061.0,64.0,5.0
Maruti Celerio ZXI Optional,2017,483000.0,Individual,Manual,First Owner,15000.0,Petrol,23.1,998.0,67.04,5.0
Hyundai Grand i10 Magna,2016,470000.0,Individual,Manual,First Owner,10000.0,Petrol,18.9,1197.0,82.0,5.0
Maruti Vitara Brezza ZDi Plus Dual Tone,2018,950000.0,Individual,Manual,First Owner,25000.0,Diesel,24.3,1248.0,88.5,5.0
Hyundai Verna 1.6 VTVT,2013,450000.0,Individual,Manual,Third Owner,50000.0,Petrol,17.01,1591.0,121.3,5.0
Toyota Etios VX,2011,345000.0,Individual,Manual,First Owner,70000.0,Petrol,17.6,1496.0,88.7,5.0
Maruti Ignis Zeta AMT,2020,600000.0,Individual,Automatic,First Owner,5000.0,Petrol,20.89,1197.0,81.8,5.0
Maruti A-Star Vxi,2009,300000.0,Individual,Manual,First Owner,60000.0,Petrol,19.0,998.0,66.1,5.0
Maruti Zen Estilo VXI BSIII,2007,160000.0,Individual,Manual,Second Owner,74800.0,Petrol,18.2,998.0,67.1,5.0
Maruti 800 AC BSIII,2004,120000.0,Individual,Manual,Second Owner,80000.0,Petrol,16.1,796.0,37.0,4.0
Maruti Eeco CNG 5 Seater AC BSIV,2012,220000.0,Individual,Manual,First Owner,270000.0,Cng,21.94,1196.0,61.7,5.0
Hyundai EON 1.0 Era Plus,2018,340000.0,Individual,Manual,First Owner,120000.0,Petrol,20.3,998.0,68.05,5.0
Honda City 2017-2020 EXi,2007,138000.0,Individual,Manual,Second Owner,120000.0,Petrol,17.7,1497.0,78.0,5.0
Toyota Qualis FS F7,2000,100000.0,Individual,Manual,Fourth & Above Owner,250000.0,Diesel,,,,
Maruti Swift Dzire VXi,2010,231000.0,Individual,Manual,Third Owner,80000.0,Petrol,17.5,1298.0,85.8,5.0
Mahindra XUV500 W8 4WD,2013,800000.0,Individual,Manual,Second Owner,120000.0,Diesel,15.1,2179.0,140.0,7.0
Mahindra XUV300 W8,2019,960000.0,Individual,Manual,First Owner,20000.0,Petrol,17.0,1197.0,108.6,5.0
Maruti Wagon R LXI Minor,2009,120000.0,Individual,Manual,Second Owner,70000.0,Petrol,18.9,1061.0,67.0,5.0
Maruti Wagon R VXI BS IV,2012,270000.0,Individual,Manual,First Owner,40000.0,Petrol,18.9,998.0,67.1,5.0
Maruti Ritz LXI,2011,200000.0,Individual,Manual,Second Owner,100000.0,Petrol,21.1,1197.0,85.8,5.0
Maruti Swift VXI,2012,328000.0,Individual,Manual,First Owner,123000.0,Petrol,18.6,1197.0,85.8,5.0
Hyundai Verna 1.6 SX CRDi (O),2012,432000.0,Individual,Manual,First Owner,77000.0,Diesel,22.32,1582.0,126.32,5.0
Volkswagen Polo 1.0 MPI Trendline BSIV,2019,565000.0,Individual,Manual,First Owner,7000.0,Petrol,18.78,999.0,75.0,5.0
Maruti Eeco 5 Seater AC BSIV,2017,390000.0,Individual,Manual,First Owner,70000.0,Petrol,15.37,1196.0,73.0,5.0
Ford Figo 1.5D Titanium MT,2017,600000.0,Individual,Manual,First Owner,30000.0,Diesel,25.83,1498.0,99.0,5.0
Hyundai i20 1.4 CRDi Sportz,2011,250000.0,Individual,Manual,Third Owner,120000.0,Diesel,23.0,1396.0,90.0,5.0
Chevrolet Spark 1.0 LT,2011,165000.0,Individual,Manual,First Owner,70000.0,Petrol,18.0,995.0,62.0,5.0
Honda City 1.5 S MT,2011,421000.0,Individual,Manual,First Owner,105000.0,Petrol,17.0,1497.0,118.0,5.0
Hyundai Accent Executive,2012,225000.0,Individual,Manual,Second Owner,109322.0,Petrol,16.36,1495.0,93.7,5.0
Nissan Sunny Diesel XV,2013,350000.0,Individual,Manual,First Owner,120000.0,Diesel,21.64,1461.0,84.8,5.0
Jeep Compass 2.0 Limited,2018,1757000.0,Individual,Manual,First Owner,24000.0,Diesel,17.1,1956.0,170.0,5.0
Maruti Baleno Zeta 1.3,2015,600000.0,Individual,Manual,Second Owner,70000.0,Diesel,27.39,1248.0,74.0,5.0
Tata Tiago NRG Petrol,2018,515000.0,Individual,Manual,First Owner,35000.0,Petrol,24.0,1199.0,83.81,5.0
Maruti 800 AC,1999,80000.0,Individual,Manual,Third Owner,80000.0,Petrol,16.1,796.0,37.0,4.0
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,800000.0,Individual,Manual,Second Owner,70000.0,Diesel,23.65,1248.0,88.5,5.0
Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2004,120000.0,Individual,Manual,Fourth & Above Owner,100000.0,Diesel,10.5,2179.0,120.0,7.0
Maruti Wagon R Stingray VXI Optional,2017,475000.0,Individual,Manual,First Owner,40000.0,Petrol,20.51,998.0,67.04,5.0
Maruti Wagon R AMT VXI,2015,400000.0,Individual,Automatic,First Owner,20000.0,Petrol,20.51,998.0,67.0,5.0
Hyundai Santro Xing XG AT eRLX Euro II,2004,80000.0,Individual,Automatic,Second Owner,90000.0,Petrol,,,,
Fiat Grande Punto 1.3 Dynamic (Diesel),2011,300000.0,Individual,Manual,First Owner,60000.0,Diesel,20.3,1248.0,75.0,5.0
Mahindra Scorpio M2DI,2011,400000.0,Individual,Manual,Third Owner,475000.0,Diesel,13.5,2179.0,115.0,5.0
Maruti Wagon R LX BSIII,2009,235000.0,Individual,Manual,Second Owner,70000.0,Petrol,17.3,1061.0,64.0,5.0
Maruti Wagon R VXI BS IV,2015,350000.0,Individual,Manual,Second Owner,40000.0,Petrol,20.51,998.0,67.04,5.0
Maruti Swift Dzire VDI,2017,625000.0,Individual,Manual,Second Owner,34000.0,Diesel,28.4,1248.0,74.02,5.0
Mahindra XUV500 W6 2WD,2014,525000.0,Individual,Manual,First Owner,120000.0,Diesel,15.1,2179.0,140.0,7.0
Tata Tigor 1.2 Revotron XZ,2018,550000.0,Individual,Manual,First Owner,10000.0,Petrol,20.3,1199.0,84.0,5.0
Mahindra Bolero 2011-2019 SLX,2015,550000.0,Individual,Manual,Second Owner,80000.0,Diesel,15.96,2523.0,62.1,7.0
Honda City 2017-2020 GXi,2006,200000.0,Individual,Manual,Second Owner,100000.0,Petrol,17.7,1497.0,78.0,5.0
Mahindra Xylo D2,2011,350000.0,Individual,Manual,First Owner,120000.0,Diesel,13.0,2489.0,95.0,8.0
Honda City 2017-2020 GXi,2006,220000.0,Individual,Manual,Second Owner,100000.0,Petrol,17.7,1497.0,78.0,5.0
Hyundai Grand i10 Sportz,2016,412000.0,Individual,Manual,First Owner,25000.0,Petrol,18.9,1197.0,82.0,5.0
Maruti Wagon R LXI Minor,2009,126000.0,Individual,Manual,Second Owner,52000.0,Petrol,18.9,1061.0,67.0,5.0
Maruti Swift Dzire VDI,2013,430000.0,Individual,Manual,First Owner,63000.0,Diesel,23.4,1248.0,74.0,5.0
Maruti A-Star Vxi,2009,130000.0,Individual,Manual,Second Owner,90000.0,Petrol,19.0,998.0,66.1,5.0
Tata Tiago 1.2 Revotron XM,2017,350000.0,Individual,Manual,First Owner,60000.0,Petrol,23.84,1199.0,84.0,5.0
Maruti Alto LX,2011,220000.0,Individual,Manual,First Owner,35000.0,Petrol,19.7,796.0,46.3,5.0
Mahindra Bolero DI,2011,380000.0,Individual,Manual,First Owner,80000.0,Diesel,13.6,2523.0,63.0,7.0
Ford Figo Diesel ZXI,2010,200000.0,Individual,Manual,Second Owner,110000.0,Diesel,20.0,1399.0,68.0,5.0
Maruti Swift Dzire VDI,2017,620000.0,Individual,Manual,First Owner,61000.0,Diesel,26.59,1248.0,74.0,5.0
Maruti Omni Limited Edition,2013,150000.0,Individual,Manual,First Owner,66000.0,Petrol,14.7,796.0,37.0,8.0
Datsun GO Plus Anniversary Edition,2018,450000.0,Individual,Manual,First Owner,80000.0,Petrol,20.62,1198.0,67.0,7.0
Hyundai Creta 1.6 CRDi SX Plus,2017,1150000.0,Individual,Manual,Second Owner,27000.0,Diesel,19.67,1582.0,126.2,5.0
Mahindra KUV 100 G80 K8 Dual Tone,2018,500000.0,Individual,Manual,First Owner,60000.0,Petrol,18.15,1198.0,82.0,6.0
Maruti Wagon R VXI BS IV,2011,246000.0,Individual,Manual,First Owner,139000.0,Petrol,18.9,998.0,67.1,5.0
Maruti Eeco CNG 5 Seater AC BSIV,2017,400000.0,Individual,Manual,First Owner,60000.0,Cng,21.94,1196.0,61.7,5.0
Maruti 800 AC,2008,65000.0,Individual,Manual,Second Owner,10000.0,Petrol,16.1,796.0,37.0,4.0
Ford Ecosport 1.5 Diesel Titanium,2016,725000.0,Individual,Manual,First Owner,30000.0,Diesel,21.7,1498.0,98.96,5.0
Hyundai Verna 1.6 SX CRDI (O) AT,2014,736000.0,Individual,Automatic,First Owner,125000.0,Diesel,22.32,1582.0,126.32,5.0
Maruti Swift Dzire VDI,2018,700000.0,Individual,Manual,First Owner,45000.0,Diesel,28.4,1248.0,74.02,5.0
Chevrolet Spark 1.0 LT,2011,150000.0,Individual,Manual,First Owner,30000.0,Petrol,18.0,995.0,62.0,5.0
Maruti Alto LXi,2010,180000.0,Individual,Manual,Second Owner,80500.0,Petrol,19.7,796.0,46.3,5.0
Toyota Etios Liva VXD,2014,409999.0,Individual,Manual,First Owner,200000.0,Diesel,23.59,1364.0,67.04,5.0
Mahindra Bolero 2011-2019 SLX,2013,550000.0,Individual,Manual,First Owner,60000.0,Diesel,15.96,2523.0,62.1,7.0
Maruti 800 AC Uniq,2004,50000.0,Individual,Manual,Second Owner,18000.0,Petrol,16.1,796.0,37.0,4.0
Maruti Zen D,2006,80000.0,Individual,Manual,Second Owner,110000.0,Diesel,20.8,1527.0,58.0,5.0
Maruti Alto LX,2005,110000.0,Individual,Manual,Second Owner,90000.0,Petrol,19.7,796.0,46.3,5.0
Honda City 2017-2020 GXi,2006,180000.0,Individual,Manual,Second Owner,120000.0,Petrol,17.7,1497.0,78.0,5.0
Audi Q7 3.0 TDI Quattro,2009,1025000.0,Individual,Automatic,Third Owner,120000.0,Diesel,12.07,2967.0,241.4,7.0
Tata Hexa XTA,2017,1300000.0,Individual,Automatic,First Owner,40000.0,Diesel,17.6,2179.0,153.86,7.0
Volkswagen Ameo 1.5 TDI Comfortline,2018,560000.0,Individual,Manual,First Owner,18000.0,Diesel,21.66,1498.0,108.62,5.0
Maruti Vitara Brezza LDi Option,2017,650000.0,Individual,Manual,First Owner,70000.0,Diesel,24.3,1248.0,88.5,5.0
Mahindra XUV500 W7 BSIV,2018,1150000.0,Individual,Manual,First Owner,29000.0,Diesel,15.1,2179.0,152.87,7.0
Maruti Baleno Delta 1.2,2016,480000.0,Individual,Manual,First Owner,65755.0,Petrol,21.4,1197.0,83.1,5.0
Ford EcoSport 1.5 Diesel Titanium BSIV,2019,960000.0,Individual,Manual,First Owner,2600.0,Diesel,23.0,1498.0,98.96,5.0
Mahindra XUV500 AT W6 2WD,2017,1050000.0,Individual,Automatic,First Owner,46000.0,Diesel,16.0,2179.0,140.0,7.0
Hyundai EON Era Plus,2017,310000.0,Individual,Manual,Second Owner,15000.0,Petrol,21.1,814.0,55.2,5.0
Maruti Swift Dzire VDI,2014,500000.0,Individual,Manual,First Owner,60000.0,Diesel,23.4,1248.0,74.0,5.0
Maruti Alto K10 VXI AGS Optional,2017,350000.0,Individual,Automatic,First Owner,15500.0,Petrol,23.95,998.0,67.1,5.0
Honda Amaze S i-Dtech,2015,365000.0,Individual,Manual,First Owner,120000.0,Diesel,25.8,1498.0,98.6,5.0
Mitsubishi Lancer 2.0 GLd,2008,165000.0,Individual,Manual,Third Owner,120000.0,Diesel,14.8,1998.0,68.0,5.0
Tata Spacio Gold-10/6 Str BSII,2007,100000.0,Individual,Manual,Third Owner,120000.0,Diesel,14.6,2956.0,63.0,10.0
Mahindra Bolero SLX,2007,240000.0,Individual,Manual,Second Owner,80000.0,Diesel,13.6,2523.0,63.0,7.0
Mahindra Marazzo M2 BSIV,2019,925000.0,Individual,Manual,First Owner,40000.0,Diesel,17.3,1497.0,121.0,7.0
Ford Figo Aspire 1.2 Ti-VCT Trend,2018,590000.0,Individual,Manual,First Owner,15000.0,Petrol,18.16,1196.0,86.8,5.0
Tata Aria Pride,2013,525000.0,Individual,Manual,Second Owner,110000.0,Diesel,13.7,2179.0,138.1,7.0
Toyota Innova 2.5 G (Diesel) 8 Seater,2014,720000.0,Individual,Manual,Second Owner,80000.0,Diesel,12.99,2494.0,100.6,8.0
